timestamp_sec,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23
0.04,0.10335489894969471,0.12557229538937129,-0.22310956596462342,0.07355405998718291,-0.07383280069958364,-0.20190657341122847,0.11602945034611764,-0.28897769857011407,0.024171787976838176,-0.3624856228939838,-0.44962223497259307,-0.128737072025762,-0.10998239103594268,-0.2914715214384567,0.18426472155412466,-0.13015445576872323,0.0180046501216148,0.003206430003260059,0.4323919996454962,-0.4843194202032861,0.7135834821597239,0.3216335835750136,-0.2512184219373181,0.1291403338155512
0.044,-0.07882709335838958,-0.030827468734638912,-0.31358581061426183,0.07290671343136193,-0.446117314400439,0.012690490582548982,-0.1448003101125694,-0.01091080781159254,-0.2847512901115679,-0.09399851694036748,-0.23098842405214892,0.22843218894541406,0.45265775970399996,-0.08806407810566245,0.1624048038150928,0.22561241635393972,-0.17205157971707163,-1.0415233017670968,-0.23736425326233165,0.040946683679134586,-0.23978067142560508,-0.326045117283492,-0.27569250376697685,-0.47793017304313307
0.048,0.04791166859515794,-0.18713381911107085,-0.3815115641196085,0.3313829264868512,-0.19237307214575886,-0.400312642002554,-0.11378906133562933,-0.17252685151933475,-0.15937231883904882,0.02324785137898001,0.4008025249816473,-0.32306594026325536,-0.05531586559320601,0.015199664718107145,0.006647199740022228,-0.6355705683263652,-0.34773698846998347,-0.4430464634141836,0.4671959463648983,0.35630015594801806,-0.08750280872407593,-0.3644729661001293,0.19260994647501212,0.11023672639432347
0.052000000000000005,-0.1255735043551768,0.3199844460357513,-0.08733708112800719,-0.30882172212849024,0.014796640732444093,-0.14164757460982588,-0.35319176508823397,0.2621976738006853,-0.30093891411474416,-0.011175013052827086,0.15246311919068764,-0.09743992098462853,0.3858215004676514,-0.08235804427230185,0.3276206833251363,-0.07064106162843174,-0.04146368704047752,-0.11980362973058686,-0.04352022065734418,0.1448640197974924,0.41051476137480286,0.3016543042031213,0.4323246835471359,0.3505588316058765
0.056,0.06527334586099404,-0.12155683259576879,0.09846206711802849,-0.2595113019959401,0.7084346105320898,0.2519799282017677,0.3606355253130465,-0.09402569932525495,-0.33169860304502924,0.035850906875852816,0.6175156942166452,-0.11211837038378916,0.3330546957223636,0.1607357040785692,0.15076049737580205,0.3389157857375775,-0.4208861627850783,-0.3813639338777097,-0.2189428046199095,0.16802907814488574,-0.1803962882726027,0.33442887056401394,-0.088255949537649,0.8191562230375431
0.06,-0.048810507710373194,0.16687431415900864,-0.545903420783022,0.34491707524687126,0.3273014754294736,0.13229326185455617,-0.0370866158875544,-0.2002417106815262,-0.36380830632747835,-0.3742286636970676,0.2993057838594988,-0.15521266884509538,0.016463033360145526,-0.6979429698350444,0.408176275884927,0.2894428013129643,-0.5124008152561141,0.23061172559639648,0.18642280050914808,-0.040266524441743494,0.278541786345779,-0.09864924591581568,-0.17871853090122616,0.40117226826222696
0.064,0.15540170453730165,-0.3431564268534756,0.12537438135141848,0.015271405338779171,0.026001589299605374,0.38197688077304676,-0.011195252272291343,0.237084630434366,0.7923123448538288,0.3196382520039581,-0.5003034937349834,0.31669161045402444,0.17905927483463766,-0.17219576282437313,0.6203931776390397,1.1170290984288487,0.08882430628325008,-0.5418086306760084,-0.0463038733179658,-0.6525393878949237,0.3773445594163822,0.2035163689201859,0.04427453016683601,0.056059704411824486
0.068,-0.058720917804927414,0.02744549711572683,0.09504823284870727,0.04019410232704065,-0.1309075073356844,-0.1061642811534258,-0.2833275983668876,0.31340931404218464,0.29535913674949366,-0.07544376229060377,0.040401996905043924,-0.12150890349975338,0.25789567005918684,-0.1089612081216257,-0.3188867241805194,0.12351114436184435,0.0958868214851172,0.15257103579921896,-0.06740599493387191,0.6334288392055392,-0.0997278280242837,-0.4728082715799061,-0.41430959362794934,0.05026601208676685
0.07200000000000001,0.22035248065090124,0.22102121159632254,0.20119700026767529,-0.1573202540517621,0.1564936603164084,-0.22443337559755405,-0.49228778586332006,0.3437904594626483,-0.03664563241000074,0.28126638981542584,0.08204294225276391,-0.020103864547678534,0.06315384917395853,0.38349232697797847,0.5709127095792261,-0.0292972549975929,0.14855009388525187,0.2828424790955174,0.1973812214174316,-0.24140745144961823,0.055596689648157595,-0.0006057528606719147,-0.336817251933557,-0.08837619209891277
0.076,0.040383425666274814,-0.1917601835346888,-0.013604893073853208,0.015942968429842205,0.13672083884596883,0.21349106309605995,0.09115353555854094,0.13072364262552638,-0.0034257251275933427,-0.005989390535593622,0.0038912188626118046,0.1291325481647011,-0.08251754500528002,0.42917384879854265,-0.04268954083473368,0.020780847306286362,-0.1384586687410268,0.6800110222232252,-0.08191577129459028,0.35254597339250177,-0.12239643443399714,-0.0089521976821896,-0.32150450996691327,-0.12042471642688635
0.08,0.2639943755196432,-0.1454306964696489,-0.08041983536163765,0.10092028673462411,0.003798028762104082,0.3392548934341842,-0.7513036737175389,-0.18760408262877376,-0.23335379563172495,-0.11007814307381313,-0.4746997650469564,0.1929183058371076,-0.05732087354848352,-0.44119350524028744,0.16217096346671206,-0.28002493795958217,0.010743590265210273,-0.29855867547439563,-0.10374225905670043,0.08934926038435421,0.21549800233161712,-0.15970476130254563,0.11522828494936924,-0.006360219879182021
0.084,0.010872678677141352,0.0703623377448713,-0.7198374657149095,-0.5094370801123226,0.059059683588998345,-0.3886472589089118,0.4290174934234422,-0.046751277464434936,0.1160431871114154,-0.39680274056596393,0.185069681856634,-0.39538282940676217,0.5009992256325827,-0.06505172168853901,0.236784683106999,0.024556593171182122,0.3615614643377163,-0.42969080793400233,0.00987173371970807,-0.029711339738946643,0.30706296483692236,-0.23812602729829355,-0.006405980734470089,-0.0303899406075299
0.088,0.4672144909892438,0.08258064391419437,0.4982561827940861,-0.36982846197247043,0.2683703875933476,0.18670481404059536,-0.1736409223417974,-0.05984673479834202,0.2141901057611903,-0.2930664947016435,0.008496002857935085,0.10149627847552069,-0.21360960614602323,0.020931605542388345,-0.22743376284708772,-0.06109891979990912,0.20138016306016093,0.4464831019538342,-0.5981331325122725,-0.5333614077503193,0.5287297467655095,-0.7803962540223576,-0.09141300028214915,0.38328067601645727
0.092,-0.13882352357135982,0.02187723788101368,-0.23572451293257596,0.5139160032026507,-0.5672828464694467,-0.36601873355045406,0.7784972169619347,0.11508264997468849,0.06020588456926062,0.008651820935494794,-0.08317193213799855,0.056721253730079024,-0.01713526898900481,-0.10191932472525872,0.07838514160455295,-0.13162968143373488,0.18312232275900095,0.6861379936991324,0.23769324347753343,-0.9351521995411285,-0.1373942335502863,-0.15247664552986145,-0.4631475343431201,-0.1887364733720007
0.096,-0.6461863516097239,-0.004531785230943211,-0.23242533534912926,0.4222540347643154,0.4006317415142415,0.12076673392137975,-0.5801029355360455,-0.2262153725695114,0.31329014349476947,0.024904627924817634,0.03954721811963575,-0.02705512088329255,-0.36929831578212385,0.2624388612745868,-0.029411844490989554,0.06581910076415497,-0.33447603327130637,-0.23552251972278043,-0.0009726699708707263,0.003435266189184495,0.15041836849002332,-0.4198192966719764,-0.06715358812733224,-0.33059328106396974
0.1,-0.37777411179301346,-0.12099791951454034,-0.13259526335504462,-0.10140938338067075,0.3921326156484295,0.229109676061592,-0.14905708676604054,0.1973887621379007,0.10249544864306943,0.09492004874027316,-0.22879586057328194,0.05901641775513287,-0.2391969153134308,0.17812286200121288,-0.11651903105929941,0.009738423375141452,-0.19205282901180148,0.33119571495529654,-0.19327590870762115,0.10838178633246347,-0.22506399606324867,0.0981612582835725,0.22831351639597186,-0.15589628331004077
0.10400000000000001,-0.47135102537070345,-0.3009112148527005,0.08606166186110584,-0.10691138616535457,-0.03448514085707042,-0.14754205938384615,0.06345053716842193,0.4567578887028513,0.14854322879770146,0.32237457518821194,-0.6526073378575222,0.27728513766884877,-0.0016575647815786456,0.23011780841157303,0.40054670245647844,0.1043849791613458,0.24949281097856688,-0.5153339385369448,0.33522938725090023,0.26147462746582123,0.12554885096036314,0.09494383159043347,-0.41658294542398794,0.5688467034774208
0.108,0.1860157849023687,-0.14271569809187165,-0.23843599280370173,-0.02580576743977697,-0.20639847237846498,0.13799329208065994,0.14456133814970754,-0.13918001681766573,0.0374736965048935,0.14893849149369554,-0.2326181094604432,0.13734968640775908,-0.7658139578681609,0.29155954206742524,-0.7903077321921822,-0.7269361897922242,0.2894985438779468,-0.43805380087265455,0.38577359062154215,0.0804409735441379,0.1316673813266881,0.021852867839592068,0.2202173033804328,-0.3200485787510696
0.112,0.4967846074540452,0.0852814076784183,-0.1583611104389518,-0.24427292557982552,0.09120644332796066,0.03827898486588099,-0.2170395127124941,0.028250437082703566,-0.3756232591950593,0.20774334357933003,0.1474497858361122,-0.37234018206098224,0.13653484028121332,0.20792851494411485,0.1305455295712165,0.6808148470943329,-0.03658082761318775,0.2803327574098556,0.0823704953803458,-0.12778776729210808,-0.4854206408169353,0.12878312857005048,0.5818941820993931,0.05396434491631049
0.116,-0.15363578907152756,0.41012726284888107,-0.06764984858029013,0.36516282908190884,0.37329879808267885,0.5261109427165056,-0.41093689597208166,-0.17763888567508565,-0.012791407789115118,0.1383854864359243,-0.3706744142903337,-0.5454599579788991,0.08877132235766325,-0.1333160066289353,-0.20604335628065532,0.21968728423427963,-0.23778627943842334,0.04174269861339162,0.12931484537361118,0.18085207724186095,0.033675613553741365,-0.0813743471244854,-0.6135603707198264,-0.28216238247680603
0.12,0.4081898695559955,-0.25401602705621834,-0.2709316816820347,0.29455948703482177,-0.009594160235041949,-0.021478960817921017,0.21170998970861302,-0.307679984482657,-0.2804435510905866,0.12806151891411494,-0.18195699267539922,0.12304350956739551,-0.03530535509768226,-0.024078197045436615,0.4030666417226878,0.4841086401888329,0.5010395217291186,0.09502198243577661,-0.5224725175765694,0.14112163094694713,0.3128614401578042,-0.4144381969375713,-0.6649285340621008,0.2618792166636034
0.124,0.9080492402973713,0.7500415366769424,-0.10191573376104485,0.418293627827876,-0.19832630990729883,-0.06520881234821205,0.3524958152199255,-0.3236515073446191,0.05009319250457937,-0.09543189592530256,0.06857720574898285,-0.2183978219577307,0.4130548493311328,0.34848448874058413,-0.05389998524910057,-0.38447966581372134,0.1565229237033871,0.48127227369831566,0.25220039739442524,0.1204388125263286,-0.2616527257984457,0.4245826823358046,0.10661900320765029,0.08432330772521296
0.128,0.052944605948761284,0.5048366780288552,-0.0315847278892286,0.7845002693660982,-0.01690269040955058,0.30336580248936507,0.17705186954126206,0.3474432561201188,-0.09579579893163796,0.07131695784656579,0.12318090244192093,-0.39418670230910213,-0.5256149137009133,0.18981884227317897,0.25797736445374314,0.4498886239994873,0.32049879858145214,0.0991009553651428,0.23847682692854047,0.12144396173154684,0.05209380690550138,-0.34373363558842124,0.4393221917154999,0.20805376134098436
0.132,0.26257650680759803,0.14652550454733212,0.038579850950527794,-0.22744023180791853,0.24447671593261994,-0.26043087602012793,-0.19166282702726528,-0.6191836362852114,0.518112597359017,0.6834159430540592,-0.16908032147566557,-0.35277556392359516,-0.03151690935644062,0.034507444512888376,-0.13144479490456548,0.015358154325186465,-0.045645175600945616,-0.04814765317284733,0.07678023558850458,0.49314139096735604,0.22024714906789386,0.15311305234871966,-0.15186224445123253,-0.347429731814138
0.136,0.7580459970714221,0.2373322571720388,-0.1371863721709485,0.04612522559892898,0.21915944736246326,-0.23526182675153265,0.515016354402965,-0.07155248686592093,-0.7707456601141716,0.19611314000382526,-0.10124750862132792,-0.1712373635100741,0.3284710318771183,-0.15316105458990814,-0.06216175928865934,0.19718112144555508,0.1971378062860477,-0.6278742664856715,0.1979441447231805,0.18318229174475203,-0.27442913719126044,-0.21452212920164113,-0.15207231395151913,0.26364903063764233
0.14,-0.029404706640010655,-0.24560701535273108,0.20683483651998597,0.2440849474723369,0.2615604717366979,0.17197318437460138,-0.18144981120701575,-0.4038607119050717,-0.11551572414793411,0.16718848759806582,-0.06216327295665317,-0.2362214646108478,0.022417333900770428,0.016878396483225182,0.018816984017068453,-0.43030758965643223,-0.6904245691664325,0.10418500312357265,-0.19900808445501172,0.47631048353412997,0.11651356299472444,0.5073326274924516,0.25993104751866014,0.20955895773462513
0.14400000000000002,-0.05483466632145852,-0.06531423290035186,0.09894852571921145,0.14992355434750995,0.1044546936878253,-0.0714328661860137,0.20506959605663425,0.4844865923446551,-0.31796598122016817,-0.12447932763157452,-0.09506333857638839,0.18824453650769488,0.3386296534742548,-0.540943327469424,-0.18969879631598238,0.011982515854651763,0.4810655243265695,-0.19867104159702284,-0.6704386918523872,-0.6959511175933548,-0.39311570952741554,0.2100216228567394,0.28558806863222835,0.01260697918630903
0.148,0.3943234847491392,0.464050387247771,-0.04326091559290188,0.31726741750192206,-0.03389534998013084,0.41615452585140106,0.240016173632717,0.4188547096472326,-0.025104033613196432,-0.021981744785092565,0.07955874443635544,-0.037280209672193775,-0.24195555236851346,0.09762628059835433,0.14336715574659226,-0.08056510728685864,0.4642010777898711,-0.08274034548430573,0.0732202445619016,0.08340164673405476,0.033957176504000555,0.44753922478284447,-0.5449979567269336,0.27910447834841035
0.152,-0.7083149809912513,-0.3087585192734244,0.16717998453553778,0.490032493710019,0.7781505090071027,-0.0550666066282985,-0.3315849345513426,0.11227359428106067,-0.5164203600775963,-0.08638454768603318,0.10448443075496532,0.03865797752610692,-0.28423275934605985,0.16004824022572126,-0.30957099254117787,0.3340514838489257,0.0748452197777005,-0.15486829421030193,-0.3960784343173597,0.30715823571351236,-0.03597998565451926,-0.08421056894593877,-0.47472953690067976,-0.5122202436611126
0.156,-0.25197252997164665,0.16094640788714248,-0.09964590375763768,-0.18721396829481007,0.5774864417373657,-0.11632136617716593,-0.09174248532601796,0.009448689304108455,-0.3328493895121513,-0.0005427017300066939,-0.1994653036495521,0.6557626342548238,0.09744994880549378,-0.5036846004207647,0.42479249548108167,-0.03125412702604631,0.18389601120305435,0.29285588847764205,0.08242418322349693,-0.006054175042674457,-0.30200630964648345,-0.5452938746423465,0.07167031805988812,0.48632990507974383
0.16,0.19109225409137787,-0.0383527424566387,0.7438608685318169,0.2853664664961482,0.273474513254425,0.17595077451920818,-0.04886584894864066,0.1897413932997199,-0.06282251059316776,0.2448913359005652,-0.47236572963048773,-0.4257374775476574,-0.18816234810434387,0.5094248878480406,-0.037850771500125294,-0.08033778761642316,0.032525603315465425,0.5531905206238589,0.09456331513833288,-0.04504956931295447,0.5014138332307613,-0.13077434181472603,-0.310019138860865,-0.5391258300580583
0.164,-0.04187009139434268,-0.386437502454265,-0.07747555807244938,0.10290710366571623,0.26884693910955926,-0.031290257666770876,0.22906735630658462,-0.19361185920570212,-0.06527860153117078,-0.17309974752057375,-0.027817834151879182,0.15271805262219396,0.23667609968596975,-0.25916038845014455,0.2534707601951536,0.02978560225159811,0.2728048579221194,0.43581468687994895,0.2472181252712021,-0.023194257997824628,-0.5612972994760913,0.09362563404371921,0.6750759456856635,-0.33480627815742026
0.168,0.12597014924055744,-0.15044793285151709,0.45877290748397725,-0.6040502464373925,0.42815253006239984,0.21028474589577406,0.03191509214525856,-0.19235143899682472,0.5328057133721407,0.3239157997289716,0.03448831592690577,-0.16386178291552128,0.3167122260507353,-0.11207030961660039,-0.4444641000453974,-0.06606391069151651,-0.017711326753312946,-0.09916037218604974,0.32148676660271164,0.3231011244775795,-0.5832056028082884,0.3914512137216678,0.2962437508731338,0.3426480869499832
0.17200000000000001,-0.6371635303416561,0.13044532475418422,-0.1552294810034061,-0.2316250714398907,0.07530118311537906,0.15851984427961874,-0.7254299775723972,0.5103205665380002,-0.6754589569581678,0.3309241126848907,-0.4324438384526696,-0.08566677627721041,-0.3810042716519749,-0.14926903215323198,0.19907438341902137,-0.030076539933500276,0.07885151570087717,0.48259535600681636,0.16992955038585614,-0.2018783067007314,0.13312773901419744,0.5405637980811029,0.030990132905683924,0.19769415099139545
0.176,-0.43791828298769375,-0.4498368559799002,0.6398622596901175,0.4033964787467329,0.07183576695767424,-0.5386008746952164,0.24687764728843,0.6821242320833951,0.6903460103998004,0.37233747266632483,0.08755796507958742,0.23914017261622833,0.06180012507388791,-0.07347737369063335,-0.47047837923005525,0.2029349898512171,-0.037240285388960945,-0.2309244382817427,0.535066452558952,-0.3124299271095004,-0.5143247676944346,0.18568966174895368,0.16456328463941322,0.19841773539618954
0.18,0.16345122332683243,0.054185184810550624,-0.04655642674846974,0.277262946096058,1.0051989399190013,0.002946706324558207,0.028735154360133595,0.22114491686389587,0.011455828583218175,0.682478269630462,-0.05262158533833466,-0.06152392141528449,-0.245187576775158,0.06806948129578977,0.05360384583966136,-0.20058321159729584,0.29609845689559033,0.40487820502842475,-0.5104249456781094,-0.2882206046532497,-0.147992264082419,0.2837959824003122,0.7567024412242024,0.024220631898593095
0.184,-0.16794223394513796,0.14197266383772877,0.2613901186236996,0.2635068622306893,0.3776557539081502,-0.11975809034505965,0.042199610470729856,-0.03737353899387387,-0.37562418495223715,0.04656239205692832,-0.04639081159364072,0.030504511896570545,-0.2788373193203586,-0.40365250096105304,-0.19388143544632966,-0.016458071048280527,-0.3068118343246516,0.12195066939442592,0.007131883333384423,0.351894747645814,-0.22256372439882058,0.3404776430737351,-0.463139476771671,-0.3260783978401662
0.188,-0.02268196319275667,-0.04383952718241382,0.5037374371542847,0.14034167635013822,-0.03651073246980102,0.17216325826712653,0.12030128016134674,0.47423463695919477,0.23960180240865245,-0.47477948519325575,0.2714293592943581,-0.41935484943107315,0.8850829957412235,-0.006764485224455803,0.16260954000228622,-0.07833092381939871,0.017544501469535442,-0.2041894797745336,0.014516262404011576,0.5758986553943123,-0.027807005191368386,-0.20253375810765267,-0.01377368265753731,-0.15918172549568507
0.192,0.08421941962918181,-0.4394192632717028,0.0010602092338498625,-0.1826730152677477,0.27195847620087477,-0.4319938961689139,0.18406606773003387,0.23605655149942129,0.01374704137794831,-0.13200545474723097,-0.7850693558970784,-0.09806459493742023,-0.14169838828211526,-0.33982351233033065,-0.00024399049215123646,0.038891242688288134,-0.10398842145164805,-0.0025302867422983266,-0.26556813165719806,0.1424934957133342,-0.11427317460400298,-0.195783652893784,-0.01671223908269374,0.09133260038937407
0.196,0.4847490465228029,0.2276720719485138,0.5320383342681805,0.49197879009347834,-0.022711199026767714,-0.1193486243238569,0.013169671926571425,-0.1376522947868753,-0.12773344396540495,0.4042504519577889,-0.5367697783387325,0.1824085615946881,0.14429544580824155,0.20980690371113353,0.04204634329703188,-0.17765443691386854,-0.08199758615298253,0.32648877427709944,0.08327690428067427,0.013598586881652178,-0.40101701172437537,0.047425508155768105,-0.11456580220071474,0.13179298871318673
0.2,-0.5173874947421676,0.24205824115763885,0.36803586474680056,0.12397964884459628,0.4825580726353864,0.46856003699687976,0.42782147536975,0.7520780538204989,-0.5053813043254701,0.3603392675694155,0.5243916332671695,-0.0680866093777041,0.17527159922739186,-0.7061236967462353,-0.23428109118299478,-0.5395673358311993,0.4058058923659916,-0.3334677358971928,0.006729926778630824,-0.025293088827539837,-0.3736313521865993,0.09097638549721118,-0.3695195990485004,0.5778417534196185
0.20400000000000001,-0.008447004452748541,0.6773179297372303,-0.1604586999115477,0.1821778422317476,0.46887910625023077,0.29952369641469617,0.7168266655184639,-0.22688556817085648,0.552881080836126,0.40941155941850893,-0.3743878565277429,-0.28255531772375586,-0.47622359852907437,-0.6694934388725878,0.1392302780725222,-0.27201724798672444,0.6919052745561524,-0.08650645289824588,0.2250064841186391,0.06703271148416647,-0.08642412333031257,-0.2097528259145763,-0.1456363117916038,-0.0716859072233153
0.20800000000000002,-0.021362169096984185,-0.0627532336715888,0.2136192339516026,0.9297302429071168,1.2850473166722907,0.23008940187935598,-0.16428100772263987,-0.05270064378320516,0.1994710668860646,0.47760929671404384,-0.36189028541749274,-0.07175752196988658,-0.20932635145668713,0.1511406858066536,-0.33303198312651866,-0.1243293649519742,0.45980914317255117,0.4012856488290534,0.0706708715309396,0.19838403045491465,0.05559127616027738,0.49213374769128126,-0.11120523463484436,0.1304172243357821
0.212,0.5663551707771253,0.2857986354998188,0.35883040547876255,0.2705097524020003,0.3451847782164562,0.41382937807453835,0.45699344184511176,0.33432788420698323,0.22524196076709538,0.04378170433935776,0.26892893824361225,-0.05141122152160466,-0.03565650108845112,-0.005249654574248331,0.22747567967976312,-0.05535312662303401,0.5140038498721192,0.4594866659424486,0.4833025948548531,-0.03662998900171583,0.30085422324889277,0.28719521705448187,-0.183063180230284,0.32086985199616286
0.216,0.3877069397817141,0.05544257354164278,0.01810544175884632,0.8101453626215008,1.1295982500499984,0.26476539385991626,0.27345062719725416,0.3632194790971964,0.1866456308131134,-0.052536101453891766,-0.17516237300183501,0.16665328704219087,-0.21056452683979263,0.18002453648377623,0.28033639711317887,0.14502251754065798,0.10514978737065067,0.701913188110162,-0.24880685039843803,0.11000999149910969,0.2094819749624491,-0.22433108494711476,-0.22498671766546985,0.6518260042032546
0.22,0.601790382939456,-0.0575680797098716,-0.06389202337199307,0.9722014720434529,1.5290125558249277,0.5891407563282787,0.9050571004706081,0.16589748243742303,0.09340547332649418,0.15132790899280382,-0.5221011268453303,0.29394251614893774,-0.23338925055556903,0.013561670163817709,-0.2270515053360968,0.10137189374676155,0.704519625957047,0.9777897190543783,1.268564190745137,-0.29245988692396163,0.4120363694655386,0.25261548654806026,0.08170502608315648,0.187636992717556
0.224,0.6386344716697908,0.1570476974747626,0.5876030596589467,1.3762610553743186,0.7629581447356041,0.3731028356128316,0.29414433656693006,0.5005551353221711,-0.45625533117365275,0.3415190983696156,-0.2878545037327363,-0.13177529791231904,0.12317314542880499,-0.16241755049506498,0.18055049735876277,-0.26430599071477195,0.6299102506221926,1.0780468802298988,0.6574210154248401,0.12944651829833081,0.3226384658441894,-0.08410948362066605,0.26211193713258685,1.0480605831776493
0.228,0.8755066353600357,0.8945294469702867,0.6374908063061316,0.6369278611488272,1.3155803259491639,-0.08007530634835736,0.5454562760005871,0.38943348415297985,-0.0029281423538871556,0.40373803454416873,0.06767359744463644,0.3238919878157662,0.047175183959443284,0.5370603432297176,-0.2922785588222392,0.18888077455286256,0.26930459370083887,0.8692920238605298,0.22868143416325742,-0.3830417113629106,-0.03612364544910948,-0.26056137807015,0.15599727386875792,0.1707578196508971
0.232,1.1190549016737887,0.9964185402112072,0.37899087468573517,1.1231982565212018,0.8876960204862445,0.5868853280223285,0.772527021218522,1.0403541399356493,-0.04447149328735086,0.08730145063499217,-0.6798277283882755,0.14239626414089332,-0.08946699148688293,0.2581769117128829,0.11682740733509735,0.33126656706012736,0.25683607408379944,1.0105914446243824,0.6962044931552482,-0.8372205274799093,0.23702983117170198,-0.025479996067651233,-0.2825628042248781,0.1241915160087827
